item,itemLabel,value
http://www.wikidata.org/entity/Q116970484,bridges & router,1350
http://www.wikidata.org/entity/Q211584,distributeur automatique,137
http://www.wikidata.org/entity/Q3324534,mortaiseuse à bois,1465
http://www.wikidata.org/entity/Q116961241,envelope seal,1484
http://www.wikidata.org/entity/Q507619,chaîne de magasins,1492
http://www.wikidata.org/entity/Q117208334,cover paper,1513
http://www.wikidata.org/entity/Q1452217,tailleur,1516
http://www.wikidata.org/entity/Q2160801,jupe,1581
http://www.wikidata.org/entity/Q117208384,paperweight,1803
http://www.wikidata.org/entity/Q116960106,baby & toddler clothing,182
http://www.wikidata.org/entity/Q14952,couvre-chef,1922
http://www.wikidata.org/entity/Q116960297,accessoire de chaussure,1933
http://www.wikidata.org/entity/Q13317,yaourt,1954
http://www.wikidata.org/entity/Q116970816,roof flashing,2008
http://www.wikidata.org/entity/Q117207569,robe hook,2034
http://www.wikidata.org/entity/Q116971260,paint tool,2077
http://www.wikidata.org/entity/Q117207320,camera & optic accessory,2096
http://www.wikidata.org/entity/Q117207374,developing & processing equipment,2234
http://www.wikidata.org/entity/Q116970917,water leveler,2243
http://www.wikidata.org/entity/Q1358666,radiocassette,225
http://www.wikidata.org/entity/Q1809623,fontaine d'eau fraîche,2343
http://www.wikidata.org/entity/Q5422874,lunettes et lentilles,2521
http://www.wikidata.org/entity/Q4576564,adaptateur,258
http://www.wikidata.org/entity/Q11024,communication,262
http://www.wikidata.org/entity/Q116221766,maquillage pour les lèvres,2645
http://www.wikidata.org/entity/Q116971196,tile & shingle cutter,2726
http://www.wikidata.org/entity/Q3966,matériel informatique,279
http://www.wikidata.org/entity/Q27186369,CPU cooler,295
http://www.wikidata.org/entity/Q116221585,nail tool,2975
http://www.wikidata.org/entity/Q1392759,lint remover,3080
http://www.wikidata.org/entity/Q1033584,élevage des fourmis,3088
http://www.wikidata.org/entity/Q117208963,live bait,3096
http://www.wikidata.org/entity/Q116037384,pretend professions & role playing toy,3129
http://www.wikidata.org/entity/Q117209003,hunting product,3136
http://www.wikidata.org/entity/Q116960092,bicycle shorts & brief,3188
http://www.wikidata.org/entity/Q284523,baudrier d'escalade,3218
http://www.wikidata.org/entity/Q117208705,air hockey table,3245
http://www.wikidata.org/entity/Q56155,ordinateur de bureau,325
http://www.wikidata.org/entity/Q1072897,jerky,3284
http://www.wikidata.org/entity/Q117208977,fishing product,3334
http://www.wikidata.org/entity/Q117208814,water ski,3350
http://www.wikidata.org/entity/Q116970643,folding chairs & stool,3358
http://www.wikidata.org/entity/Q117208541,lacrosse stick shaft,3423
http://www.wikidata.org/entity/Q148558,bride,3426
http://www.wikidata.org/entity/Q117209390,watercraft carburetors & part,3463
http://www.wikidata.org/entity/Q1228822,disque,3478
http://www.wikidata.org/entity/Q557270,guindeau,3480
http://www.wikidata.org/entity/Q117208718,billiard table cloth,3547
http://www.wikidata.org/entity/Q117208746,dartboard,3559
http://www.wikidata.org/entity/Q117208136,watering & irrigation,3568
http://www.wikidata.org/entity/Q3699219,bonnet de water-polo,3575
http://www.wikidata.org/entity/Q117209015,hunting & wildlife decoy,3583
http://www.wikidata.org/entity/Q11656,diode,3632
http://www.wikidata.org/entity/Q116961806,circuit boards & component,3702
http://www.wikidata.org/entity/Q1140722,jeu à boire,3735
http://www.wikidata.org/entity/Q117209394,watercraft ignition part,3743
http://www.wikidata.org/entity/Q117208456,baseball & softball batting glove,3747
http://www.wikidata.org/entity/Q222560,carquois,3757
http://www.wikidata.org/entity/Q116970475,gps case,3781
http://www.wikidata.org/entity/Q117209055,deck shuffleboard,3787
http://www.wikidata.org/entity/Q115923031,outdoor power equipment,3798
http://www.wikidata.org/entity/Q644503,lacrosse stick,3817
http://www.wikidata.org/entity/Q116960192,american football uniform,3888
http://www.wikidata.org/entity/Q311666,projecteur,396
http://www.wikidata.org/entity/Q117208451,american football training equipment,3998
http://www.wikidata.org/entity/Q117208975,golf club headcover,4043
http://www.wikidata.org/entity/Q300965,pH-mètre,4074
http://www.wikidata.org/entity/Q117207545,sleeping aid,4076
http://www.wikidata.org/entity/Q5464307,table pliante,4080
http://www.wikidata.org/entity/Q7556928,guitar pick,4111
http://www.wikidata.org/entity/Q1752914,longue-vue,4136
http://www.wikidata.org/entity/Q44,bière,414
http://www.wikidata.org/entity/Q2095,nourriture,422
http://www.wikidata.org/entity/Q106763370,masque de nuit,4313
http://www.wikidata.org/entity/Q116037094,autographed sports paraphernalia,4333
http://www.wikidata.org/entity/Q117207564,bath pillow,4366
http://www.wikidata.org/entity/Q116970620,buffets & sideboard,447
http://www.wikidata.org/entity/Q115634369,microscope accessory,4555
http://www.wikidata.org/entity/Q192935,produit de la mer,4629
http://www.wikidata.org/entity/Q117207804,ironing board pads & cover,4656
http://www.wikidata.org/entity/Q117207415,cabinet knobs & handle,4700
http://www.wikidata.org/entity/Q116971254,uv light meter,4758
http://www.wikidata.org/entity/Q116960408,drawing & painting kit,4778
http://www.wikidata.org/entity/Q116961140,saxophone part,4856
http://www.wikidata.org/entity/Q116221433,back care product,493
http://www.wikidata.org/entity/Q117207573,soap & lotion dispenser,4971
http://www.wikidata.org/entity/Q116960416,toy craft kit,4986
http://www.wikidata.org/entity/Q471236,nourriture pour oiseaux,4990
http://www.wikidata.org/entity/Q116037350,educational flash card,500015
http://www.wikidata.org/entity/Q117207458,well pumps & system,500100
http://www.wikidata.org/entity/Q116971396,straw holders & dispenser,5059
http://www.wikidata.org/entity/Q178541,gant médical,511
http://www.wikidata.org/entity/Q116221300,walking aid,5164
http://www.wikidata.org/entity/Q117207533,electric razor accessory,531
http://www.wikidata.org/entity/Q116960115,baby & toddler swimwear,5409
http://www.wikidata.org/entity/Q797895,babyphone,541
http://www.wikidata.org/entity/Q116961397,diaper pail,550
http://www.wikidata.org/entity/Q65007050,station de mesure de qualité de l'air,5515
http://www.wikidata.org/entity/Q116971167,tool socket,5571
http://www.wikidata.org/entity/Q116960222,baby & toddler hat,5625
http://www.wikidata.org/entity/Q116961390,changing mat,5628
http://www.wikidata.org/entity/Q116970893,toilet tank cover,5666
http://www.wikidata.org/entity/Q116961410,baby cereal,5721
http://www.wikidata.org/entity/Q12888135,bougie,588
http://www.wikidata.org/entity/Q117208604,soccer goal accessory,6055
http://www.wikidata.org/entity/Q66615555,mortier à fard,6069
http://www.wikidata.org/entity/Q117209291,motorcycle alarms & lock,6083
http://www.wikidata.org/entity/Q117208073,canopy & gazebo top,6108
http://www.wikidata.org/entity/Q116960551,weaving beater,6167
http://www.wikidata.org/entity/Q116220932,nutrition gels & chews,6242
http://www.wikidata.org/entity/Q117207589,artificial food,6266
http://www.wikidata.org/entity/Q116961958,keyboard & mouse wrist rest,6291
http://www.wikidata.org/entity/Q6485096,Landscape fabric,6381
http://www.wikidata.org/entity/Q1719645,chemin de câbles,6402
http://www.wikidata.org/entity/Q117207862,baking & cookie sheet,641
http://www.wikidata.org/entity/Q117208058,plant stand,6428
http://www.wikidata.org/entity/Q117207993,chafing dish,6548
http://www.wikidata.org/entity/Q117207875,casserole dish,655
http://www.wikidata.org/entity/Q1093742,citron,6636
http://www.wikidata.org/entity/Q117207752,garage door keypads & remote,6741
http://www.wikidata.org/entity/Q117208203,"pool ladders, steps & ramp",6766
http://www.wikidata.org/entity/Q186263,lave-vaisselle,680
http://www.wikidata.org/entity/Q117207566,bathroom accessory set,6858
http://www.wikidata.org/entity/Q48885552,tabletop,6910
http://www.wikidata.org/entity/Q117208561,ice skate blade,7000
http://www.wikidata.org/entity/Q116037311,yo-yo parts & accessory,7148
http://www.wikidata.org/entity/Q1462000,Makisu,7247
http://www.wikidata.org/entity/Q117207820,moisture absorber,7406
http://www.wikidata.org/entity/Q117207784,stainless steel cleaners & polish,7426
http://www.wikidata.org/entity/Q116970387,laptop replacement cable,7501
http://www.wikidata.org/entity/Q127956,four à micro-ondes,753
http://www.wikidata.org/entity/Q117208120,grass edger attachment,7564
http://www.wikidata.org/entity/Q116961511,industrial storage accessory,8025
http://www.wikidata.org/entity/Q116221363,specimen cup,8082
http://www.wikidata.org/entity/Q117209332,vehicle ski & snowboard rack accessory,8086
http://www.wikidata.org/entity/Q116970359,e-book reader screens & screen digitizer,8163
http://www.wikidata.org/entity/Q116970588,motor vehicle equalizers & crossover,894
http://www.wikidata.org/entity/Q930654,détecteur de radar routier,912
http://www.wikidata.org/entity/Q166849,loupe,941
http://www.wikidata.org/entity/Q117208335,notebooks & notepad,961
http://www.wikidata.org/entity/Q5282635,Display board,966
http://www.wikidata.org/entity/Q147690,bâton de craie,978
http://www.wikidata.org/entity/Q2292640,bâton de ski,1157
http://www.wikidata.org/entity/Q58964,perceuse,1217
http://www.wikidata.org/entity/Q4349682,maisonnette de jeu,1251
http://www.wikidata.org/entity/Q1142501,tarière,1367
http://www.wikidata.org/entity/Q116970860,drain frame,1514
http://www.wikidata.org/entity/Q115619194,herbs and spices,1529
http://www.wikidata.org/entity/Q811701,série de construction,1555
http://www.wikidata.org/entity/Q117207704,fire extinguisher & equipment storage,1639
http://www.wikidata.org/entity/Q187833,tour,1663
http://www.wikidata.org/entity/Q1541597,mémorie video,1767
http://www.wikidata.org/entity/Q105870552,compas,1850
http://www.wikidata.org/entity/Q2251745,produit boulanger,1876
http://www.wikidata.org/entity/Q116970434,cordless phone battery,1880
http://www.wikidata.org/entity/Q116970551,video accessory,2027
http://www.wikidata.org/entity/Q116961764,effects processor,247
http://www.wikidata.org/entity/Q951808,Lampe inactinique,2600
http://www.wikidata.org/entity/Q116961852,video conferencing product,274
http://www.wikidata.org/entity/Q117207462,vents & flue,2766
http://www.wikidata.org/entity/Q117207624,home decor decal,3221
http://www.wikidata.org/entity/Q117207919,coffee decanter,3239
http://www.wikidata.org/entity/Q653015,arc à poulies,3332
http://www.wikidata.org/entity/Q117208759,row boat,3406
http://www.wikidata.org/entity/Q116037370,toy airplane,3444
http://www.wikidata.org/entity/Q117209334,motor vehicle carrying rack,3472
http://www.wikidata.org/entity/Q117209058,disc golf,3484
http://www.wikidata.org/entity/Q2282074,scie alternative,3494
http://www.wikidata.org/entity/Q1514872,post hole digger,3501
http://www.wikidata.org/entity/Q116037431,visual toy,3562
http://www.wikidata.org/entity/Q117207582,security monitors & recorder,364
http://www.wikidata.org/entity/Q117208973,golf club parts & accessory,3642
http://www.wikidata.org/entity/Q116970995,tool accessory,3650
http://www.wikidata.org/entity/Q180681,Matelas gonflable,3695
http://www.wikidata.org/entity/Q5185057,cricket whites,3724
http://www.wikidata.org/entity/Q117207584,security safe,3819
http://www.wikidata.org/entity/Q18991396,horloge murale,3840
http://www.wikidata.org/entity/Q117208992,archery target,3883
http://www.wikidata.org/entity/Q3180027,boucle de ceinture,3913
http://www.wikidata.org/entity/Q116037348,bug collecting kit,3928
http://www.wikidata.org/entity/Q116960088,american football pant,3951
http://www.wikidata.org/entity/Q174334,Platine Labdec,4010
http://www.wikidata.org/entity/Q116970386,laptop housings & trim,4270
http://www.wikidata.org/entity/Q117208320,address label,4377
http://www.wikidata.org/entity/Q117207989,food cookers & steamer,4532
http://www.wikidata.org/entity/Q117207944,ice cream maker freezer bowl,4675
http://www.wikidata.org/entity/Q189085,pastel,4752
http://www.wikidata.org/entity/Q183173,hygromètre,4754
http://www.wikidata.org/entity/Q116971429,spice grinder,4762
http://www.wikidata.org/entity/Q117207861,bakeware set,4764
http://www.wikidata.org/entity/Q116961420,baby care timer,4768
http://www.wikidata.org/entity/Q116961054,bassoon care & cleaning,4809
http://www.wikidata.org/entity/Q116961061,support de basson,4813
http://www.wikidata.org/entity/Q15004,sèche-cheveux,490
http://www.wikidata.org/entity/Q115633690,medical product,491
http://www.wikidata.org/entity/Q496696,lait en poudre,500093
http://www.wikidata.org/entity/Q7571990,soy milk maker,5057
http://www.wikidata.org/entity/Q116971426,sink mats & grid,5080
http://www.wikidata.org/entity/Q1386008,bracelet de montre,5123
http://www.wikidata.org/entity/Q116221216,medicine & drug,518
http://www.wikidata.org/entity/Q4466023,travel gear,5181
http://www.wikidata.org/entity/Q116221276,accessibility equipment accessory,521
http://www.wikidata.org/entity/Q117208009,toasters & grill,5289
http://www.wikidata.org/entity/Q117207541,razors & razor blade,534
http://www.wikidata.org/entity/Q4189109,Shoe covers,5385
http://www.wikidata.org/entity/Q13406996,camera strap,5429
http://www.wikidata.org/entity/Q116971049,measuring tool & sensor accessory,5526
http://www.wikidata.org/entity/Q117208228,packing organizer,5620
http://www.wikidata.org/entity/Q775874,tabi,5685
http://www.wikidata.org/entity/Q117207586,address sign,572
http://www.wikidata.org/entity/Q98103940,fruits en conserve,5799
http://www.wikidata.org/entity/Q116970707,furniture cleaners & polish,5825
http://www.wikidata.org/entity/Q111665205,Wooden acupuncture model,5850
http://www.wikidata.org/entity/Q7227622,poncho liner,5912
http://www.wikidata.org/entity/Q1317521,Poupées traditionnelles japonaises,5930
http://www.wikidata.org/entity/Q860792,cadre,597
http://www.wikidata.org/entity/Q4521739,Hand sewing needles,5992
http://www.wikidata.org/entity/Q4494768,highlighter,6304
http://www.wikidata.org/entity/Q117208579,stadium seats & cushion,6344
http://www.wikidata.org/entity/Q116960451,fusible tape,6418
http://www.wikidata.org/entity/Q116971355,colanders & strainer,653
http://www.wikidata.org/entity/Q117207665,holiday ornament displays & stand,6532
http://www.wikidata.org/entity/Q116960439,paint medium,6558
http://www.wikidata.org/entity/Q617239,planche à découper,666
http://www.wikidata.org/entity/Q12330939,papaye,6661
http://www.wikidata.org/entity/Q182995,cuisinière,685
http://www.wikidata.org/entity/Q116221282,walking aid accessory,6929
http://www.wikidata.org/entity/Q371452,bain d'oiseau,697
http://www.wikidata.org/entity/Q514467,gressin,7159
http://www.wikidata.org/entity/Q1413512,heat detector,7227
http://www.wikidata.org/entity/Q116970900,shower stalls & kit,7244
http://www.wikidata.org/entity/Q642345,mijoteuse,737
http://www.wikidata.org/entity/Q117207990,egg cooker,739
http://www.wikidata.org/entity/Q116960489,wick tab,7403
http://www.wikidata.org/entity/Q117207426,flagging & caution tape,7557
http://www.wikidata.org/entity/Q116960283,pretend jewelry,8018
http://www.wikidata.org/entity/Q117207774,fabric & upholstery cleaner,8043
http://www.wikidata.org/entity/Q117209013,cover scents & scent attractant,8080
http://www.wikidata.org/entity/Q116221639,skin cleansing brush head,8132
http://www.wikidata.org/entity/Q116970878,bathtub & shower jet,8320
http://www.wikidata.org/entity/Q1409790,vehicle seat belt buckle,8477
